id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_ply,start_at,end_at,game_duration_mins,base_time,increment_time,hour,rating_diff,game_type
dOQaxzEn,True,1504381373457.0,1504381482145.0,29,mate,white,10+0,2086,1979,B24,Sicilian Defense: Closed #2,8,2017-09-02 19:42:53.457,2017-09-02 19:44:42.145,2.0,10,0,19,107,rapid
RjODDIbs,True,1504380767267.0,1504381341990.0,117,resign,black,10+0,1992,1941,E60,King's Indian Defense: Normal Variation |  King's Knight Variation,5,2017-09-02 19:32:47.267,2017-09-02 19:42:21.990,10.0,10,0,19,51,rapid
IDbDPz4E,True,1504380392745.0,1504380700910.0,47,resign,white,10+0,1981,1977,D30,Queen's Gambit Declined,4,2017-09-02 19:26:32.745,2017-09-02 19:31:40.910,5.0,10,0,19,4,rapid
Vt6ziGBL,True,1504379841844.0,1504380368027.0,150,resign,black,10+0,1880,1972,A45,Indian Game,2,2017-09-02 19:17:21.844,2017-09-02 19:26:08.027,9.0,10,0,19,92,rapid
pvahQeRF,True,1504379784954.0,1504379810821.0,10,resign,white,10+0,1971,1244,D15,Slav Defense: Three Knights Variation,7,2017-09-02 19:16:24.954,2017-09-02 19:16:50.821,0.0,10,0,19,727,rapid
AKuWPODR,True,1504378865619.0,1504379742627.0,108,resign,black,10+0,1452,1970,B21,Sicilian Defense: McDonnell Attack,3,2017-09-02 19:01:05.619,2017-09-02 19:15:42.627,15.0,10,0,19,518,rapid
MBtZLMaS,True,1504215925703.0,1504216075958.0,42,resign,black,10+0,1976,2152,A49,Indian Game: Przepiorka Variation,5,2017-08-31 21:45:25.703,2017-08-31 21:47:55.958,3.0,10,0,21,176,rapid
fsVliFww,True,1504215301616.0,1504215901188.0,87,mate,white,10+0,1970,1785,C01,French Defense: Exchange Variation,5,2017-08-31 21:35:01.616,2017-08-31 21:45:01.188,10.0,10,0,21,185,rapid
DmFupUp9,True,1504214728672.0,1504215283656.0,69,outoftime,white,10+0,2107,1978,B20,Sicilian Defense: Mengarini Variation,3,2017-08-31 21:25:28.672,2017-08-31 21:34:43.656,9.0,10,0,21,129,rapid
MJDEd1R1,True,1504214151983.0,1504214683577.0,94,resign,black,10+0,1981,2303,A49,Indian Game: Przepiorka Variation,5,2017-08-31 21:15:51.983,2017-08-31 21:24:43.577,9.0,10,0,21,322,rapid
4bhYjzWn,True,1504213430709.0,1504214088828.0,56,resign,black,10+0,1941,1971,B40,Sicilian Defense: French Variation,4,2017-08-31 21:03:50.709,2017-08-31 21:14:48.828,11.0,10,0,21,30,rapid
07qaUepw,True,1504213034130.0,1504213386401.0,47,resign,white,10+0,1953,2149,E10,Blumenfeld Countergambit Accepted,12,2017-08-31 20:57:14.130,2017-08-31 21:03:06.401,6.0,10,0,20,196,rapid
peDF4tDs,True,1504212418735.0,1504212984073.0,113,outoftime,white,10+0,2287,1956,B21,Sicilian Defense: Smith-Morra Gambit Accepted |  Kan Formation,10,2017-08-31 20:46:58.735,2017-08-31 20:56:24.073,9.0,10,0,20,331,rapid
71X7CReI,True,1504327074732.0,1504327820415.0,71,resign,white,10+0,1929,1876,B01,Scandinavian Defense: Icelandic-Palme Gambit,6,2017-09-02 04:37:54.732,2017-09-02 04:50:20.415,12.0,10,0,4,53,rapid
bb1svOss,True,1504325609615.0,1504326960359.0,68,resign,black,15+15,1892,1761,D03,Queen's Pawn Game: Torre Attack,5,2017-09-02 04:13:29.615,2017-09-02 04:36:00.359,23.0,15,15,4,131,rapid
fP7jQopo,True,1504160705596.0,1504160816953.0,28,resign,black,10+0,1898,2055,A13,English Opening: Agincourt Defense |  Catalan Defense,6,2017-08-31 06:25:05.596,2017-08-31 06:26:56.953,2.0,10,0,6,157,rapid
1zIBWzYk,True,1504159799017.0,1504160222414.0,93,resign,white,15+15,1886,1906,A15,English Opening: Anglo-Indian Defense |  King's Knight Variation,3,2017-08-31 06:09:59.017,2017-08-31 06:17:02.414,7.0,15,15,6,20,rapid
Aub91G4K,True,1504159346636.0,1504159662858.0,56,resign,black,10+0,1768,1878,A34,English Opening: Symmetrical Variation |  Fianchetto Variation,5,2017-08-31 06:02:26.636,2017-08-31 06:07:42.858,5.0,10,0,6,110,rapid
aq5q3fp8,True,1504155416282.0,1504155679918.0,31,resign,white,10+0,1696,1896,B01,Scandinavian Defense: Portuguese Variation,6,2017-08-31 04:56:56.282,2017-08-31 05:01:19.918,4.0,10,0,4,200,rapid
nHYxIoXC,True,1504154293627.0,1504155295932.0,89,draw,draw,10+0,2160,1888,B01,Scandinavian Defense: Portuguese Variation,6,2017-08-31 04:38:13.627,2017-08-31 04:54:55.932,17.0,10,0,4,272,rapid
fSfVNBR7,True,1504153409402.0,1504154100795.0,71,resign,white,10+0,1881,1737,A04,Zukertort Opening: Pirc Invitation,2,2017-08-31 04:23:29.402,2017-08-31 04:35:00.795,12.0,10,0,4,144,rapid
uvux5Jib,True,1503906293018.0,1503906714854.0,64,resign,black,10+0,1888,1875,A12,Reti Opening: Anglo-Slav Variation |  Bogoljubov Variation |  III,5,2017-08-28 07:44:53.018,2017-08-28 07:51:54.854,7.0,10,0,7,13,rapid
E9a3UGvL,True,1503905813007.0,1503906239675.0,64,resign,black,10+0,1886,1876,A03,Bird Opening,2,2017-08-28 07:36:53.007,2017-08-28 07:43:59.675,7.0,10,0,7,10,rapid
Iv2oLvpe,True,1504083584479.0,1504084462707.0,59,resign,white,10+0,1777,1867,D15,Slav Defense: Three Knights Variation,7,2017-08-30 08:59:44.479,2017-08-30 09:14:22.707,15.0,10,0,8,90,rapid
WKTzddNg,True,1504082810972.0,1504083567376.0,63,resign,black,10+0,1626,1862,A01,Nimzo-Larsen Attack: Indian Variation,2,2017-08-30 08:46:50.972,2017-08-30 08:59:27.376,13.0,10,0,8,236,rapid
nkOcFkEX,True,1504081867394.0,1504082750908.0,69,mate,white,10+0,1844,2056,D60,Queen's Gambit Declined: Orthodox Defense |  Botvinnik Variation,13,2017-08-30 08:31:07.394,2017-08-30 08:45:50.908,15.0,10,0,8,212,rapid
NwBz5JK1,True,1502990137786.0,1502990555823.0,45,resign,black,10+0,1810,1700,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9,2017-08-17 17:15:37.786,2017-08-17 17:22:35.823,7.0,10,0,17,110,rapid
p1oFoNas,False,1502728351825.0,1502728952814.0,25,resign,white,10+0,2277,1810,E81,King's Indian Defense: Saemisch Variation |  Normal Defense,10,2017-08-14 16:32:31.825,2017-08-14 16:42:32.814,10.0,10,0,16,467,rapid
bGiGLLkt,True,1504462394439.0,1504463313101.0,104,mate,black,7+2,1389,1307,C20,King's Pawn Game: King's Head Opening,5,2017-09-03 18:13:14.439,2017-09-03 18:28:33.101,15.0,7,2,18,82,rapid
qUetu3Fa,False,1504461524016.0,1504461721585.0,33,resign,white,10+0,1678,1299,C21,Danish Gambit Accepted |  Classical Defense,10,2017-09-03 17:58:44.016,2017-09-03 18:02:01.585,3.0,10,0,17,379,rapid
LmAF9EOQ,True,1504461448602.0,1504462212186.0,64,mate,black,10+5,1152,1299,C20,King's Pawn Game: Wayward Queen Attack,3,2017-09-03 17:57:28.602,2017-09-03 18:10:12.186,13.0,10,5,17,147,rapid
ZWXisimD,True,1504431197149.0,1504432166723.0,62,outoftime,black,10+0,1303,1634,C60,Ruy Lopez: Cozio Defense,6,2017-09-03 09:33:17.149,2017-09-03 09:49:26.723,16.0,10,0,9,331,rapid
VW8jn694,True,1504430279512.0,1504430529316.0,47,mate,white,10+0,1278,1530,C60,Ruy Lopez: Rotary-Albany Gambit,6,2017-09-03 09:17:59.512,2017-09-03 09:22:09.316,4.0,10,0,9,252,rapid
VCm6Y9sa,True,1504429928401.0,1504430216957.0,30,resign,white,10+0,1595,1281,C22,Center Game: Normal Variation,6,2017-09-03 09:12:08.401,2017-09-03 09:16:56.957,5.0,10,0,9,314,rapid
JfT9yIBl,True,1504429201572.0,1504429305947.0,24,resign,white,10+0,1267,1344,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,8,2017-09-03 09:00:01.572,2017-09-03 09:01:45.947,2.0,10,0,9,77,rapid
1GJI8zgp,True,1504427586244.0,1504427892752.0,20,resign,white,45+1,1332,1277,C50,Italian Game: Giuoco Pianissimo |  Normal,8,2017-09-03 08:33:06.244,2017-09-03 08:38:12.752,5.0,45,1,8,55,classic
1vZFGZU4,False,1504413960930.0,1504415954401.0,66,resign,black,30+0,1213,1277,C50,Four Knights Game: Italian Variation,8,2017-09-03 04:46:00.930,2017-09-03 05:19:14.401,33.0,30,0,4,64,classic
orGL4RMu,False,1504372513828.0,1504373164040.0,12,outoftime,black,120+10,1277,1047,C40,King's Knight Opening,3,2017-09-02 17:15:13.828,2017-09-02 17:26:04.040,11.0,120,10,17,230,classic
5ORW5WNC,False,1504371280241.0,1504372432107.0,63,resign,black,120+10,1047,1277,D00,Queen's Pawn Game #2,3,2017-09-02 16:54:40.241,2017-09-02 17:13:52.107,19.0,120,10,16,230,classic
Bys3Uii4,True,1504344874055.0,1504346171761.0,82,resign,white,30+0,1393,1285,D00,Queen's Pawn Game #2,3,2017-09-02 09:34:34.055,2017-09-02 09:56:11.761,22.0,30,0,9,108,classic
6XdCEkkJ,True,1504343009286.0,1504344825473.0,87,resign,white,30+0,1279,1090,B02,Alekhine Defense,2,2017-09-02 09:03:29.286,2017-09-02 09:33:45.473,30.0,30,0,9,189,classic
VCvbNgko,True,1504285732667.0,1504285866885.0,19,resign,white,8+0,1268,1255,C40,King's Pawn Game: Gunderam Gambit,4,2017-09-01 17:08:52.667,2017-09-01 17:11:06.885,2.0,8,0,17,13,rapid
kvaVGWlk,True,1504284848365.0,1504285701074.0,59,mate,white,15+10,1186,1283,C20,King's Pawn Game: Wayward Queen Attack,3,2017-09-01 16:54:08.365,2017-09-01 17:08:21.074,14.0,15,10,16,97,rapid
0gTDO6Av,False,1504198922993.0,1504199561580.0,124,mate,black,8+0,1283,1267,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,2017-08-31 17:02:02.993,2017-08-31 17:12:41.580,11.0,8,0,17,16,rapid
t7vvcwqO,True,1504181665319.0,1504182898458.0,96,resign,black,10+4,1290,1270,A00,Hungarian Opening,1,2017-08-31 12:14:25.319,2017-08-31 12:34:58.458,21.0,10,4,12,20,rapid
igSDFKv0,True,1504180449600.0,1504181408410.0,53,outoftime,white,12+0,1331,1281,D00,Queen's Pawn Game #3,4,2017-08-31 11:54:09.600,2017-08-31 12:10:08.410,16.0,12,0,11,50,rapid
facMwkUo,True,1504083171659.0,1504083489501.0,39,mate,white,10+0,1304,1292,A00,Van't Kruijs Opening,1,2017-08-30 08:52:51.659,2017-08-30 08:58:09.501,5.0,10,0,8,12,rapid
j5KY62yS,True,1504083112308.0,1504083165685.0,10,mate,black,10+0,1305,1293,C00,French Defense: Normal Variation,3,2017-08-30 08:51:52.308,2017-08-30 08:52:45.685,1.0,10,0,8,12,rapid
nyYULwUl,True,1504082518342.0,1504083102640.0,51,mate,white,10+0,1308,1317,C22,Center Game: Berger Variation,8,2017-08-30 08:41:58.342,2017-08-30 08:51:42.640,10.0,10,0,8,9,rapid
h0YsGMhj,True,1503807038654.0,1503807186895.0,18,resign,black,15+0,1296,1305,C54,Italian Game: Giuoco Piano |  Greco's Attack,13,2017-08-27 04:10:38.654,2017-08-27 04:13:06.895,2.0,15,0,4,9,rapid
o4T7dj5h,False,1503795853806.0,1503796854748.0,106,mate,black,30+0,968,1305,C50,Four Knights Game: Italian Variation,8,2017-08-27 01:04:13.806,2017-08-27 01:20:54.748,17.0,30,0,1,337,classic
VgNt0SSX,False,1503768500121.0,1503768760299.0,38,mate,black,15+15,1293,1466,C41,Philidor Defense #3,5,2017-08-26 17:28:20.121,2017-08-26 17:32:40.299,4.0,15,15,17,173,rapid
UvqLtnPM,True,1503755643214.0,1503756155551.0,59,mate,white,7+2,1500,1299,C68,Ruy Lopez: Exchange Variation,7,2017-08-26 13:54:03.214,2017-08-26 14:02:35.551,9.0,7,2,13,201,rapid
1b0kpInt,True,1503752054196.0,1503752788715.0,111,mate,white,7+2,1288,1232,B12,Caro-Kann Defense,3,2017-08-26 12:54:14.196,2017-08-26 13:06:28.715,12.0,7,2,12,56,rapid
dJEtAQp7,True,1503751732571.0,1503751894432.0,28,resign,black,7+2,1289,2108,C77,Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,2017-08-26 12:48:52.571,2017-08-26 12:51:34.432,3.0,7,2,12,819,rapid
ZPHBiKBY,False,1503740797460.0,1503741644281.0,101,outoftime,white,7+2,1431,1289,C22,Center Game: Normal Variation,6,2017-08-26 09:46:37.460,2017-08-26 10:00:44.281,14.0,7,2,9,142,rapid
I8odmGjb,False,1503740530640.0,1503740595190.0,15,mate,white,7+2,1806,1289,C45,Scotch Game,7,2017-08-26 09:42:10.640,2017-08-26 09:43:15.190,1.0,7,2,9,517,rapid
DijZlfMy,False,1503740087949.0,1503740469804.0,42,resign,white,7+2,1289,1311,C41,Philidor Defense #3,5,2017-08-26 09:34:47.949,2017-08-26 09:41:09.804,6.0,7,2,9,22,rapid
LyRqbD4d,False,1503739469142.0,1503739966021.0,118,resign,black,7+2,1431,1289,A40,Englund Gambit Declined |  Reversed French,3,2017-08-26 09:24:29.142,2017-08-26 09:32:46.021,8.0,7,2,9,142,rapid
CvakmVNb,False,1503739135570.0,1503739403526.0,34,resign,black,7+2,1289,1484,C50,Giuoco Piano,6,2017-08-26 09:18:55.570,2017-08-26 09:23:23.526,4.0,7,2,9,195,rapid
O037dETy,False,1503738724395.0,1503739077249.0,60,resign,black,7+2,1289,1810,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5,2017-08-26 09:12:04.395,2017-08-26 09:17:57.249,6.0,7,2,9,521,rapid
CxQlHSnq,False,1503738125073.0,1503738508839.0,66,resign,black,7+2,1806,1289,C44,Scotch Game,5,2017-08-26 09:02:05.073,2017-08-26 09:08:28.839,6.0,7,2,9,517,rapid
Q0jogkvi,False,1503680241171.0,1503680377979.0,21,outoftime,white,5+8,1289,1500,C41,Philidor Defense #3,5,2017-08-25 16:57:21.171,2017-08-25 16:59:37.979,2.0,5,8,16,211,blitz
QurxyQkA,True,1503665646861.0,1503666441310.0,73,mate,white,15+1,1409,1297,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,2017-08-25 12:54:06.861,2017-08-25 13:07:21.310,13.0,15,1,12,112,rapid
mJ9VpdxV,True,1503663679072.0,1503665634305.0,159,mate,white,15+1,1280,1485,C55,Italian Game: Anti-Fried Liver Defense,6,2017-08-25 12:21:19.072,2017-08-25 12:53:54.305,33.0,15,1,12,205,rapid
edYOVb5F,False,1503596658177.0,1503597284448.0,74,resign,white,15+0,1280,1211,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,2017-08-24 17:44:18.177,2017-08-24 17:54:44.448,10.0,15,0,17,69,rapid
GstYv2mJ,False,1503596247806.0,1503596628683.0,28,mate,black,15+0,1211,1280,A00,Crab Opening,3,2017-08-24 17:37:27.806,2017-08-24 17:43:48.683,6.0,15,0,17,69,rapid
dFQ5D7CS,True,1503581249033.0,1503581743661.0,112,mate,black,10+0,1281,1765,C41,Philidor Defense #4,6,2017-08-24 13:27:29.033,2017-08-24 13:35:43.661,8.0,10,0,13,484,rapid
LRuPGSew,True,1504336925821.0,1504337139208.0,31,resign,white,10+0,1893,1899,B02,Alekhine Defense: Two Pawn Attack,5,2017-09-02 07:22:05.821,2017-09-02 07:25:39.208,4.0,10,0,7,6,rapid
y35YmEeP,True,1504255780413.0,1504256104553.0,63,resign,white,10+0,1743,1910,B50,Sicilian Defense,4,2017-09-01 08:49:40.413,2017-09-01 08:55:04.553,5.0,10,0,8,167,rapid
4MfEuCFa,True,1504190955557.0,1504192204748.0,111,resign,black,10+0,1990,1901,B40,Sicilian Defense: French Variation,4,2017-08-31 14:49:15.557,2017-08-31 15:10:04.748,21.0,10,0,14,89,rapid
tPXYcrnA,True,1504187875993.0,1504188118617.0,42,resign,black,10+0,1912,1958,B80,Sicilian Defense: Scheveningen Variation |  English Attack #2,13,2017-08-31 13:57:55.993,2017-08-31 14:01:58.617,4.0,10,0,13,46,rapid
3raB01db,True,1504187645677.0,1504187847930.0,39,resign,white,10+0,1947,1923,B77,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,17,2017-08-31 13:54:05.677,2017-08-31 13:57:27.930,3.0,10,0,13,24,rapid
82SyDDyE,True,1504186079380.0,1504187113622.0,121,resign,white,10+0,1919,1640,C11,French Defense: Classical Variation |  Steinitz Variation,7,2017-08-31 13:27:59.380,2017-08-31 13:45:13.622,17.0,10,0,13,279,rapid
HOgDIQun,True,1504185954680.0,1504185996734.0,12,resign,black,10+0,1681,1914,B50,Sicilian Defense,4,2017-08-31 13:25:54.680,2017-08-31 13:26:36.734,1.0,10,0,13,233,rapid
dpeXytZz,True,1504185346605.0,1504185910937.0,47,mate,white,10+0,1904,1841,B00,Owen Defense,2,2017-08-31 13:15:46.605,2017-08-31 13:25:10.937,9.0,10,0,13,63,rapid
WT76RhlG,True,1504185125021.0,1504185275253.0,15,resign,white,10+0,1903,1183,C46,Four Knights Game: Italian Variation,7,2017-08-31 13:12:05.021,2017-08-31 13:14:35.253,3.0,10,0,13,720,rapid
aB0B2wMt,False,1502831182018.0,1502832211626.0,115,mate,white,5+5,1015,1818,B23,Sicilian Defense: Closed,4,2017-08-15 21:06:22.018,2017-08-15 21:23:31.626,17.0,5,5,21,803,blitz
oHLajnHe,True,1502830518144.0,1502831167248.0,97,resign,white,5+5,1818,1015,B50,Sicilian Defense,4,2017-08-15 20:55:18.144,2017-08-15 21:06:07.248,11.0,5,5,20,803,blitz
PkfoSwTO,False,1502758700162.0,1502759117475.0,54,resign,black,5+5,1015,1779,D20,Queen's Gambit Accepted: Central Variation |  Greco Variation,6,2017-08-15 00:58:20.162,2017-08-15 01:05:17.475,7.0,5,5,0,764,blitz
oqiwm8PE,False,1502758126685.0,1502758676394.0,70,resign,black,5+5,1779,1015,D10,Slav Defense: Exchange Variation,5,2017-08-15 00:48:46.685,2017-08-15 00:57:56.394,9.0,5,5,0,764,blitz
IsE86690,True,1502757826350.0,1502758114171.0,31,resign,black,5+5,1015,1779,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,2017-08-15 00:43:46.350,2017-08-15 00:48:34.171,5.0,5,5,0,764,blitz
qTC6H6FY,True,1502756300106.0,1502757024345.0,60,mate,black,10+0,1682,1015,D43,Semi-Slav Defense,8,2017-08-15 00:18:20.106,2017-08-15 00:30:24.345,12.0,10,0,0,667,rapid
bJqVSiNZ,False,1501450299867.0,1501451257385.0,97,resign,white,5+5,2305,1015,B52,Sicilian Defense: Canal Attack |  Main Line,6,2017-07-30 21:31:39.867,2017-07-30 21:47:37.385,16.0,5,5,21,1290,blitz
3jBatLO6,True,1501450118413.0,1501450277707.0,22,resign,black,5+5,1015,2305,B09,Pirc Defense: Austrian Attack |  Weiss Variation,11,2017-07-30 21:28:38.413,2017-07-30 21:31:17.707,3.0,5,5,21,1290,blitz
HlwkqfH2,True,1501447839982.0,1501448353280.0,69,resign,white,10+0,972,1484,B23,Sicilian Defense: Closed Variation,3,2017-07-30 20:50:39.982,2017-07-30 20:59:13.280,9.0,10,0,20,512,rapid
itLTZ0AT,True,1501447484242.0,1501447793505.0,101,mate,white,10+0,928,1442,C01,French Defense: Exchange Variation,5,2017-07-30 20:44:44.242,2017-07-30 20:49:53.505,5.0,10,0,20,514,rapid
uOHTBAzi,True,1501446790181.0,1501447258872.0,57,resign,white,10+0,884,1415,B00,Duras Gambit,2,2017-07-30 20:33:10.181,2017-07-30 20:40:58.872,8.0,10,0,20,531,rapid
Prg9C0BE,True,1501445971295.0,1501446761706.0,76,mate,black,10+0,1187,845,B20,Sicilian Defense: Bowdler Attack,3,2017-07-30 20:19:31.295,2017-07-30 20:32:41.706,13.0,10,0,20,342,rapid
516BT5yk,True,1501444962933.0,1501445902321.0,120,resign,black,10+0,1450,789,B21,Sicilian Defense: McDonnell Attack,3,2017-07-30 20:02:42.933,2017-07-30 20:18:22.321,16.0,10,0,20,661,rapid
XJoTQFBp,True,1501444928493.0,1501444932384.0,2,resign,black,10+0,784,1006,C20,King's Pawn Game,2,2017-07-30 20:02:08.493,2017-07-30 20:02:12.384,0.0,10,0,20,222,rapid
DFhHkmdh,True,1501444914483.0,1501444919762.0,2,resign,white,10+0,827,806,B01,Scandinavian Defense,2,2017-07-30 20:01:54.483,2017-07-30 20:01:59.762,0.0,10,0,20,21,rapid
EWdOWrp4,True,1501444901460.0,1501444905056.0,2,resign,white,10+0,1025,818,B01,Scandinavian Defense,2,2017-07-30 20:01:41.460,2017-07-30 20:01:45.056,0.0,10,0,20,207,rapid
huIqSncW,True,1501444887703.0,1501444891858.0,2,resign,white,10+0,1027,831,B01,Scandinavian Defense,2,2017-07-30 20:01:27.703,2017-07-30 20:01:31.858,0.0,10,0,20,196,rapid
0p0uuHOx,True,1501444810436.0,1501444814339.0,2,resign,black,15+0,837,1216,C20,King's Pawn Game,2,2017-07-30 20:00:10.436,2017-07-30 20:00:14.339,0.0,15,0,20,379,rapid
Qh1QZl9s,True,1501444796821.0,1501444804126.0,2,resign,black,15+0,844,1214,C20,King's Pawn Game,2,2017-07-30 19:59:56.821,2017-07-30 20:00:04.126,0.0,15,0,19,370,rapid
IPqIOqAm,False,1501444715476.0,1501444721446.0,2,resign,black,15+0,844,1500,C20,King's Pawn Game,2,2017-07-30 19:58:35.476,2017-07-30 19:58:41.446,0.0,15,0,19,656,rapid
ZJ0P8rbJ,False,1501444700779.0,1501444708355.0,2,resign,white,15+0,1500,844,B01,Scandinavian Defense,2,2017-07-30 19:58:20.779,2017-07-30 19:58:28.355,0.0,15,0,19,656,rapid
K0508Ju2,False,1501444691928.0,1501444695701.0,2,resign,black,15+0,844,1500,C20,King's Pawn Game,2,2017-07-30 19:58:11.928,2017-07-30 19:58:15.701,0.0,15,0,19,656,rapid
SOv7bjke,True,1501444683113.0,1501444686728.0,2,resign,white,5+8,1454,845,B01,Scandinavian Defense,2,2017-07-30 19:58:03.113,2017-07-30 19:58:06.728,0.0,5,8,19,609,blitz
tHoZXx2x,False,1501444654991.0,1501444658582.0,2,resign,white,10+0,1500,845,B01,Scandinavian Defense,2,2017-07-30 19:57:34.991,2017-07-30 19:57:38.582,0.0,10,0,19,655,rapid
51KzFMkU,True,1501444576945.0,1501444585115.0,2,resign,black,10+0,856,1121,B02,Alekhine Defense,2,2017-07-30 19:56:16.945,2017-07-30 19:56:25.115,0.0,10,0,19,265,rapid
ZJGXmSUw,True,1501444550542.0,1501444555201.0,2,resign,black,10+0,889,850,C20,King's Pawn Game,2,2017-07-30 19:55:50.542,2017-07-30 19:55:55.201,0.0,10,0,19,39,rapid
EtSMEwpG,True,1501444536552.0,1501444545715.0,3,resign,white,10+0,833,930,A40,Englund Gambit,2,2017-07-30 19:55:36.552,2017-07-30 19:55:45.715,0.0,10,0,19,97,rapid
djFvoMLe,True,1501444496171.0,1501444498894.0,2,resign,white,10+0,955,965,B01,Scandinavian Defense,2,2017-07-30 19:54:56.171,2017-07-30 19:54:58.894,0.0,10,0,19,10,rapid
ejCf0dbV,True,1501444469283.0,1501444475644.0,2,resign,black,10+0,1004,999,B20,Sicilian Defense,2,2017-07-30 19:54:29.283,2017-07-30 19:54:35.644,0.0,10,0,19,5,rapid
eibsMAQI,True,1501444456082.0,1501444459565.0,2,resign,black,10+0,1042,1083,C20,King's Pawn Game,2,2017-07-30 19:54:16.082,2017-07-30 19:54:19.565,0.0,10,0,19,41,rapid
kgOcPDZ0,True,1501444442721.0,1501444449336.0,2,resign,white,10+0,1245,1069,B20,Sicilian Defense,2,2017-07-30 19:54:02.721,2017-07-30 19:54:09.336,0.0,10,0,19,176,rapid
EgSuznE2,True,1501444401833.0,1501444413687.0,3,resign,white,10+0,1121,1123,B20,Sicilian Defense: Brick Variation,3,2017-07-30 19:53:21.833,2017-07-30 19:53:33.687,0.0,10,0,19,2,rapid
jfklAxK6,True,1501444348312.0,1501444358492.0,3,resign,white,10+0,1184,1187,C00,French Defense: Normal Variation,3,2017-07-30 19:52:28.312,2017-07-30 19:52:38.492,0.0,10,0,19,3,rapid
Uf2JBDvR,True,1501444320662.0,1501444327206.0,2,resign,black,10+0,1253,1300,C20,King's Pawn Game,2,2017-07-30 19:52:00.662,2017-07-30 19:52:07.206,0.0,10,0,19,47,rapid
W9qwQpJH,True,1501443530523.0,1501443536180.0,3,resign,white,15+0,1418,1271,C40,King's Knight Opening,3,2017-07-30 19:38:50.523,2017-07-30 19:38:56.180,0.0,15,0,19,147,rapid
yr9cSh61,True,1501443492495.0,1501443503116.0,3,resign,white,3+9,1405,1500,D02,Queen's Pawn Game: Zukertort Variation,3,2017-07-30 19:38:12.495,2017-07-30 19:38:23.116,0.0,3,9,19,95,blitz
hYTCW7wM,False,1500828384611.0,1500829265089.0,66,draw,draw,5+5,1500,2305,C32,King's Gambit |  Falkbeer Countergambit |  Modern Transfer,6,2017-07-23 16:46:24.611,2017-07-23 17:01:05.089,15.0,5,5,16,805,blitz
Iu8FaCbC,True,1504384285816.0,1504385305400.0,65,outoftime,white,10+0,1508,1443,D00,Queen's Pawn Game: Mason Attack,3,2017-09-02 20:31:25.816,2017-09-02 20:48:25.400,17.0,10,0,20,65,rapid
kKhmGgkh,True,1504455568943.0,1504455928996.0,57,mate,white,10+0,1158,1155,C41,Philidor Defense: Exchange Variation #2,7,2017-09-03 16:19:28.943,2017-09-03 16:25:28.996,6.0,10,0,16,3,rapid
